670,"GrimBatolDungeon",1,1565,1,0,"Grim Batol",0,"","",257,1.000000,0,-4047.739990,-3446.350098,-1.#QNAN0,3,0,0,-1.#QNAN0,
671,"GrimBatolRaid",2,34589,1,0,"The Bastion of Twilight",0,"","",266,1.000000,0,-4903.010254,-4221.209961,-1.#QNAN0,3,0,0,-1.#QNAN0,
672,"Transport197347",0,1553,3,0,"Transport: The Skybreaker (Icecrown Citadel Raid)",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
673,"Transport197348",0,1553,3,0,"Transport: Orgrim's Hammer (Icecrown Citadel Raid)",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
674,"Transport197349-2",0,1553,3,0,"Transport: Ship to Vashj'ir",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
712,"Transport197349",0,1553,3,0,"Transport: The Skybreaker (IC Dungeon)",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
713,"Transport197350",0,1553,3,0,"Transport: Orgrim's Hammer (IC Dungeon)",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
718,"Transport201834",0,1537,3,0,"Trasnport: The Mighty Wind (Icecrown Citadel Raid)",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
719,"MountHyjalPhase1",0,132701,1,0,"Mount Hyjal Phase 1",0,"","",3,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,0.000000,
720,"Firelands1",1,1565,1,0,"Firelands",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
721,"Firelands2",1,1693,1,0,"Firelands Terrain 2",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
723,"Stormwind",0,1565,1,0,"Stormwind",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
724,"ChamberofAspectsRed",2,34589,1,0,"The Ruby Sanctum",0,"","",254,1.000000,571,3608.129395,186.802078,-1.#QNAN0,2,0,0,-1.#QNAN0,
725,"DeepholmeDungeon",1,1565,1,0,"The Stonecore",0,"","",258,1.000000,646,1031.907959,610.296875,-1.#QNAN0,3,0,0,-1.#QNAN0,
726,"CataclysmCTF",3,1629,1,1,"Twin Peaks",0,"Nestled in the Twilight Highlands, Twin Peaks has flared as a point of contention between the Alliance and Horde.

As a 10 vs 10 capture-the-flag battleground, the first faction to capture three flags is victorious.

Lend your strength as both factions struggle to take control of this critical high ground!
","Nestled in the Twilight Highlands, Twin Peaks has flared as a point of contention between the Alliance and Horde.

As a 10 vs 10 capture-the-flag battleground, the first faction to capture three flags is victorious.

Lend your strength as both factions struggle to take control of this critical high ground!
",262,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
727,"STV_Mine_BG",1,1565,1,0,"STV Diamond Mine BG",0,"","",182,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
728,"TheBattleforGilneas",1,1567,1,1,"The Battle for Gilneas (Old City Map)",0,"Located in the heart of Gilnean peninsula, the capital city is of vital strategic importance to the Horde's operations the Eastern Kingdoms.

Long seen by the Forsaken as a natural expansion to their dominion, Sylvanas Windrunner's armies are ready to defend their most recent conquest at all costs.","Driven from their homelands by the Forsaken, Gilneans continue to view this city as their nation's rightful capital.

After regrouping in Alliance territories, the people of Gilneas have rallied around King Greymane's call to arms and are ready to retake Gilneas City with the support of their new allies.",261,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
730,"MaelstromZone",0,1629,1,0,"Maelstrom Zone",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
731,"DesolaceBomb",0,1629,1,0,"Stonetalon Bomb",0,"","",3,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,0.000000,
732,"TolBarad",0,9821,1,0,"Tol Barad",0,"","",265,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
734,"AhnQirajTerrace",1,1565,1,0,"Ahn'Qiraj Terrace",0,"","",184,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
736,"TwilightHighlandsDragonmawPhase",0,1565,1,0,"Twilight Highlands Dragonmaw Phase",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,0.000000,
738,"Transport200100",0,1553,3,0,"Ship to Vashj'ir (Orgrimmar -> Vashj'ir)",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
739,"Transport200101",0,1553,3,0,"Vashj'ir Sub - Horde",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
740,"Transport200102",0,1553,3,0,"Vashj'ir Sub - Alliance",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
741,"Transport200103",0,1553,3,0,"Twilight Highlands Horde Transport",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
742,"Transport203729",0,1553,3,0,"Vashj'ir Sub - Horde - Circling Abyssal Maw",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
743,"Transport203730",0,1553,3,0,"Vashj'ir Sub - Alliance circling Abyssal Maw",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
746,"UldumPhaseOasis",0,1629,1,0,"Uldum Phase Oasis",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,0.000000,
747,"Transport 203732",0,1553,3,0,"Transport: Deepholm Gunship",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
748,"Transport203858",0,1537,3,0,"Transport: Onyxia/Nefarian Elevator",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
749,"Transport203859",0,1553,3,0,"Transport: Gilneas Moving Gunship",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
750,"Transport203860",0,1553,3,0,"Transport: Gilneas Static Gunship",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
751,"RedgridgeOrcBomb",0,1629,1,0,"Redridge - Orc Bomb",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,0.000000,
752,"RedridgeBridgePhaseOne",0,1629,1,0,"Redridge - Bridge Phase One",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
753,"RedridgeBridgePhaseTwo",0,1629,1,0,"Redridge - Bridge Phase Two",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
754,"SkywallRaid",2,34589,1,0,"Throne of the Four Winds",0,"","",271,1.000000,1,-11360.602539,72.083336,-1.#QNAN0,3,0,0,-1.#QNAN0,
755,"UldumDungeon",1,1565,1,0,"Lost City of the Tol'vir",0,"","",264,1.000000,1,-10686.149414,-1308.623291,-1.#QNAN0,3,0,0,-1.#QNAN0,
757,"BaradinHold",2,36413,1,0,"Baradin Hold",0,"","",269,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
759,"UldumPhasedEntrance",0,3677,1,0,"Uldum Phased Entrance",0,"","",0,1.000000,-1,0.000000,0.000000,-1.#QNAN0,0,0,0,0.000000,
760,"TwilightHighlandsPhasedEntrance",0,3677,1,0,"Twilight Highlands Phased Entrance",0,"","",0,1.000000,-1,0.000000,0.000000,-1.#QNAN0,0,0,0,0.000000,
761,"Gilneas_BG_2",3,3677,1,1,"The Battle for Gilneas",0,"As the Greymane wall collapses, the inevitable conflict between the Forsaken and Worgen reaches a new climax.

The Battle for Gilneas is a 10 vs 10 domination battleground, where each side attempts to control the Mine, Lighthouse, and Waterworks for as long as possible.
","As the Greymane wall collapses, the inevitable conflict between the Forsaken and Worgen reaches a new climax.

The Battle for Gilneas is a 10 vs 10 domination battleground, where each side attempts to control the Mine, Lighthouse, and Waterworks for as long as possible.
",270,1.000000,-1,0.000000,0.000000,0.000000,0,0,0,-1.#QNAN0,
762,"Transport 203861",0,3585,3,0,"Twilight Highlands Zeppelin 1",0,"","",0,1.000000,-1,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
763,"Transport 203862",0,3585,3,0,"Twilight Highlands Zeppelin 2",0,"","",0,1.000000,-1,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
764,"UldumPhaseWreckedCamp",0,7773,1,0,"Uldum - Phase Wrecked Camp",0,"","",0,1.000000,-1,0.000000,0.000000,-1.#QNAN0,0,0,0,0.000000,
765,"Transport203863",0,7681,3,0,"Krazzworks Attack Zeppelin",0,"","",0,1.000000,-1,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
766,"Transport 2033864",0,7681,3,0,"Transport: Gilneas Moving Gunship 02",0,"","",0,1.000000,-1,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
767,"Transport 2033865",0,7681,3,0,"Transport: Gilneas Moving Gunship 03",0,"","",0,1.000000,-1,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
